Property ID,Address,Size (sq ft),Age (years),Type,Floors,Condition,Construction Material,Fire Safety Systems,Accessibility Features,Recent Renovations,Current Use,Occupancy Status,Environmental Hazards,Inspection ID,Date of Last Inspection,Inspection Results,Identified Issues,Compliance Status,Quote ID,Service Required,Service Cost,Date of Quote,Region,Time Taken to Generate Quote,Quote Expiry Date,Quote Closure Status,Has Alarms,Has Sprinklers,Has Extinguishers
42855,"418 Donna Drive Suite 806
West Larrystad, CO 16897",9937,58,Commercial,2,Excellent,Brick,"Extinguishers, Alarms, Sprinklers",None,Item night between.,Warehouse,Occupied,Mold,40429.0,2023-07-19,Passed,Class wear physical citizen husband floor.,Non-compliant,21946.0,Roof Repair,950.77,2024-03-19,Paulmouth,6 days,2025-04-13,Closed,1,1,1
42855,"418 Donna Drive Suite 806
West Larrystad, CO 16897",9937,58,Commercial,2,Excellent,Brick,"Extinguishers, Alarms, Sprinklers",None,Item night between.,Warehouse,Occupied,Mold,40429.0,2023-07-19,Passed,Class wear physical citizen husband floor.,Non-compliant,24263.0,HVAC Installation,3362.0,2024-08-21,Andreashire,1 days,2025-06-24,Converted,1,1,1
42856,"40231 Rachel Ridges
Wilsonhaven, IN 84350",4327,9,Industrial,2,Good,Steel,Extinguishers,"None, Wide Doorways",None,Retail,Vacant,None,33907.0,2023-01-11,Passed,None,Compliant,35369.0,HVAC Installation,4450.57,2024-01-18,South Karenborough,6 days,2025-03-15,Converted,0,0,1
42856,"40231 Rachel Ridges
Wilsonhaven, IN 84350",4327,9,Industrial,2,Good,Steel,Extinguishers,"None, Wide Doorways",None,Retail,Vacant,None,33907.0,2023-01-11,Passed,None,Compliant,43121.0,Roof Repair,4598.82,2024-08-09,South Mary,4 days,2025-09-06,Converted,0,0,1
42857,"79007 Mathis Mews
Pricemouth, NJ 34190",7772,37,Industrial,5,Poor,Steel,"Sprinklers, Extinguishers","None, Wide Doorways, Ramps, Elevator",None,Residential,Occupied,None,30334.0,2022-01-20,Passed with minor issues,None,Compliant,798.0,HVAC Installation,1805.17,2024-07-02,Sullivanhaven,2 days,2025-02-18,Pending,0,1,1
42857,"79007 Mathis Mews
Pricemouth, NJ 34190",7772,37,Industrial,5,Poor,Steel,"Sprinklers, Extinguishers","None, Wide Doorways, Ramps, Elevator",None,Residential,Occupied,None,39230.0,2022-04-05,Passed with minor issues,Interesting include term heavy.,Compliant,798.0,HVAC Installation,1805.17,2024-07-02,Sullivanhaven,2 days,2025-02-18,Pending,0,1,1
42857,"79007 Mathis Mews
Pricemouth, NJ 34190",7772,37,Industrial,5,Poor,Steel,"Sprinklers, Extinguishers","None, Wide Doorways, Ramps, Elevator",None,Residential,Occupied,None,39578.0,2024-03-07,Passed,None,Compliant,798.0,HVAC Installation,1805.17,2024-07-02,Sullivanhaven,2 days,2025-02-18,Pending,0,1,1
42858,"8990 Hamilton Causeway Suite 040
East Jillville, MS 37481",7143,86,Industrial,4,Poor,Brick,"Extinguishers, Alarms","None, Wide Doorways",None,Office,Vacant,None,49046.0,2022-04-19,Passed with minor issues,Piece us see.,Compliant,45921.0,Interior Painting,1372.14,2024-03-30,Gardnerland,4 days,2025-05-21,Converted,1,0,1
42858,"8990 Hamilton Causeway Suite 040
East Jillville, MS 37481",7143,86,Industrial,4,Poor,Brick,"Extinguishers, Alarms","None, Wide Doorways",None,Office,Vacant,None,49046.0,2022-04-19,Passed with minor issues,Piece us see.,Compliant,48541.0,Roof Repair,4820.68,2024-03-28,Johnview,1 days,2024-10-01,Closed,1,0,1
42859,"9582 Buchanan Junctions
Hannahborough, NH 02782",6251,23,Commercial,9,Good,Wood,"Extinguishers, Sprinklers","Wide Doorways, Ramps, Elevator",None,Retail,Occupied,None,15840.0,2023-07-09,Passed,Especially house describe challenge.,Compliant,24786.0,Roof Repair,3875.28,2024-05-19,East Jasmine,3 days,2025-06-15,Pending,0,1,1
42859,"9582 Buchanan Junctions
Hannahborough, NH 02782",6251,23,Commercial,9,Good,Wood,"Extinguishers, Sprinklers","Wide Doorways, Ramps, Elevator",None,Retail,Occupied,None,31024.0,2021-12-29,Failed,Likely ability enter.,Non-compliant,24786.0,Roof Repair,3875.28,2024-05-19,East Jasmine,3 days,2025-06-15,Pending,0,1,1
42863,"01138 Williams Valleys Apt. 418
South Kathleenview, MA 49151",8912,58,Residential,4,Poor,Concrete,"Extinguishers, Sprinklers","None, Wide Doorways",None,Office,Occupied,None,5413.0,2022-06-03,Failed,Reveal score green available yet summer employee.,Non-compliant,15994.0,Roof Repair,4188.08,2023-11-10,Joneschester,7 days,2025-05-27,Converted,0,1,1
42863,"01138 Williams Valleys Apt. 418
South Kathleenview, MA 49151",8912,58,Residential,4,Poor,Concrete,"Extinguishers, Sprinklers","None, Wide Doorways",None,Office,Occupied,None,5413.0,2022-06-03,Failed,Reveal score green available yet summer employee.,Non-compliant,39698.0,Roof Repair,3542.48,2023-12-27,Freemanland,6 days,2025-05-02,Closed,0,1,1
42863,"01138 Williams Valleys Apt. 418
South Kathleenview, MA 49151",8912,58,Residential,4,Poor,Concrete,"Extinguishers, Sprinklers","None, Wide Doorways",None,Office,Occupied,None,9166.0,2024-01-12,Failed,Order prove into.,Non-compliant,15994.0,Roof Repair,4188.08,2023-11-10,Joneschester,7 days,2025-05-27,Converted,0,1,1
42863,"01138 Williams Valleys Apt. 418
South Kathleenview, MA 49151",8912,58,Residential,4,Poor,Concrete,"Extinguishers, Sprinklers","None, Wide Doorways",None,Office,Occupied,None,9166.0,2024-01-12,Failed,Order prove into.,Non-compliant,39698.0,Roof Repair,3542.48,2023-12-27,Freemanland,6 days,2025-05-02,Closed,0,1,1
42869,"73488 Christopher Lights
Port Danielview, ND 33564",5951,56,Commercial,3,Poor,Wood,"Alarms, Extinguishers, Sprinklers","Wide Doorways, Ramps",None,Warehouse,Occupied,None,43893.0,2022-01-21,Passed with minor issues,Figure right toward may.,Non-compliant,1939.0,HVAC Installation,2718.57,2023-10-31,Gregoryville,4 days,2025-04-11,Closed,1,1,1
42869,"73488 Christopher Lights
Port Danielview, ND 33564",5951,56,Commercial,3,Poor,Wood,"Alarms, Extinguishers, Sprinklers","Wide Doorways, Ramps",None,Warehouse,Occupied,None,43893.0,2022-01-21,Passed with minor issues,Figure right toward may.,Non-compliant,21901.0,HVAC Installation,4118.06,2024-05-25,Ramirezstad,3 days,2025-03-16,Closed,1,1,1
42871,"5237 Nichols Rue
New Matthew, PA 94401",6686,15,Industrial,4,Poor,Concrete,"Sprinklers, Extinguishers, Alarms","Ramps, Wide Doorways, None, Elevator",Sense student weight.,Office,Vacant,None,16625.0,2023-02-04,Failed,Tax science purpose finally.,Non-compliant,12947.0,Electrical Work,4358.44,2024-02-04,Hudsontown,6 days,2025-01-31,Expired,1,1,1
42871,"5237 Nichols Rue
New Matthew, PA 94401",6686,15,Industrial,4,Poor,Concrete,"Sprinklers, Extinguishers, Alarms","Ramps, Wide Doorways, None, Elevator",Sense student weight.,Office,Vacant,None,16625.0,2023-02-04,Failed,Tax science purpose finally.,Non-compliant,28512.0,Interior Painting,678.08,2024-03-29,Bryanborough,7 days,2025-08-02,Converted,1,1,1
42871,"5237 Nichols Rue
New Matthew, PA 94401",6686,15,Industrial,4,Poor,Concrete,"Sprinklers, Extinguishers, Alarms","Ramps, Wide Doorways, None, Elevator",Sense student weight.,Office,Vacant,None,32201.0,2023-02-10,Passed,None,Compliant,12947.0,Electrical Work,4358.44,2024-02-04,Hudsontown,6 days,2025-01-31,Expired,1,1,1
42871,"5237 Nichols Rue
New Matthew, PA 94401",6686,15,Industrial,4,Poor,Concrete,"Sprinklers, Extinguishers, Alarms","Ramps, Wide Doorways, None, Elevator",Sense student weight.,Office,Vacant,None,32201.0,2023-02-10,Passed,None,Compliant,28512.0,Interior Painting,678.08,2024-03-29,Bryanborough,7 days,2025-08-02,Converted,1,1,1
42871,"5237 Nichols Rue
New Matthew, PA 94401",6686,15,Industrial,4,Poor,Concrete,"Sprinklers, Extinguishers, Alarms","Ramps, Wide Doorways, None, Elevator",Sense student weight.,Office,Vacant,None,37079.0,2023-11-02,Failed,None,Compliant,12947.0,Electrical Work,4358.44,2024-02-04,Hudsontown,6 days,2025-01-31,Expired,1,1,1
42871,"5237 Nichols Rue
New Matthew, PA 94401",6686,15,Industrial,4,Poor,Concrete,"Sprinklers, Extinguishers, Alarms","Ramps, Wide Doorways, None, Elevator",Sense student weight.,Office,Vacant,None,37079.0,2023-11-02,Failed,None,Compliant,28512.0,Interior Painting,678.08,2024-03-29,Bryanborough,7 days,2025-08-02,Converted,1,1,1
42876,"124 Jason Drive
New Jason, WA 35602",9255,40,Industrial,3,Fair,Brick,"Alarms, Extinguishers","None, Elevator, Wide Doorways, Ramps",None,Retail,Vacant,None,43864.0,2022-08-26,Passed with minor issues,South pull pretty position training history almost.,Non-compliant,5924.0,Plumbing,2102.93,2024-04-08,Bellfurt,5 days,2025-06-27,Closed,1,0,1
42876,"124 Jason Drive
New Jason, WA 35602",9255,40,Industrial,3,Fair,Brick,"Alarms, Extinguishers","None, Elevator, Wide Doorways, Ramps",None,Retail,Vacant,None,43864.0,2022-08-26,Passed with minor issues,South pull pretty position training history almost.,Non-compliant,20861.0,HVAC Installation,2353.24,2024-06-17,Carolynburgh,3 days,2025-03-08,Closed,1,0,1
42876,"124 Jason Drive
New Jason, WA 35602",9255,40,Industrial,3,Fair,Brick,"Alarms, Extinguishers","None, Elevator, Wide Doorways, Ramps",None,Retail,Vacant,None,43864.0,2022-08-26,Passed with minor issues,South pull pretty position training history almost.,Non-compliant,34714.0,Roof Repair,1289.87,2023-11-13,Lake Jessicaburgh,7 days,2024-09-29,Pending,1,0,1
42877,"6440 Salas Fort
Stevensonstad, IL 59825",8693,60,Industrial,3,Good,Steel,Sprinklers,"Wide Doorways, None, Elevator",None,Residential,Occupied,None,28871.0,2022-09-12,Failed,True party inside record campaign war.,Compliant,37464.0,HVAC Installation,2754.17,2024-04-15,North Raymond,7 days,2025-03-11,Closed,0,1,0
42883,"182 Tracy Street
North Angela, WY 24668",3825,97,Industrial,9,Poor,Steel,"Sprinklers, Alarms","Elevator, Ramps",Upon list.,Residential,Occupied,None,10814.0,2021-09-26,Passed with minor issues,None,Compliant,9083.0,Electrical Work,844.4,2024-05-19,Stefaniefort,5 days,2024-11-06,Closed,1,1,0
42883,"182 Tracy Street
North Angela, WY 24668",3825,97,Industrial,9,Poor,Steel,"Sprinklers, Alarms","Elevator, Ramps",Upon list.,Residential,Occupied,None,10814.0,2021-09-26,Passed with minor issues,None,Compliant,35705.0,Plumbing,1457.92,2023-10-18,Tommymouth,5 days,2024-11-08,Pending,1,1,0
42883,"182 Tracy Street
North Angela, WY 24668",3825,97,Industrial,9,Poor,Steel,"Sprinklers, Alarms","Elevator, Ramps",Upon list.,Residential,Occupied,None,27283.0,2023-09-29,Failed,Case but whom prevent serious life green.,Non-compliant,9083.0,Electrical Work,844.4,2024-05-19,Stefaniefort,5 days,2024-11-06,Closed,1,1,0
42883,"182 Tracy Street
North Angela, WY 24668",3825,97,Industrial,9,Poor,Steel,"Sprinklers, Alarms","Elevator, Ramps",Upon list.,Residential,Occupied,None,27283.0,2023-09-29,Failed,Case but whom prevent serious life green.,Non-compliant,35705.0,Plumbing,1457.92,2023-10-18,Tommymouth,5 days,2024-11-08,Pending,1,1,0
42883,"182 Tracy Street
North Angela, WY 24668",3825,97,Industrial,9,Poor,Steel,"Sprinklers, Alarms","Elevator, Ramps",Upon list.,Residential,Occupied,None,30254.0,2021-12-13,Failed,Through father bit create.,Compliant,9083.0,Electrical Work,844.4,2024-05-19,Stefaniefort,5 days,2024-11-06,Closed,1,1,0
42883,"182 Tracy Street
North Angela, WY 24668",3825,97,Industrial,9,Poor,Steel,"Sprinklers, Alarms","Elevator, Ramps",Upon list.,Residential,Occupied,None,30254.0,2021-12-13,Failed,Through father bit create.,Compliant,35705.0,Plumbing,1457.92,2023-10-18,Tommymouth,5 days,2024-11-08,Pending,1,1,0
42885,"279 Keith Fort Suite 395
East Rhondatown, AZ 13076",2796,81,Residential,6,Excellent,Concrete,Extinguishers,"None, Elevator, Wide Doorways, Ramps",None,Warehouse,Occupied,None,3945.0,2023-11-18,Passed,None,Compliant,19502.0,Electrical Work,3827.2,2024-07-26,East Christine,7 days,2024-11-16,Expired,0,0,1
42885,"279 Keith Fort Suite 395
East Rhondatown, AZ 13076",2796,81,Residential,6,Excellent,Concrete,Extinguishers,"None, Elevator, Wide Doorways, Ramps",None,Warehouse,Occupied,None,3945.0,2023-11-18,Passed,None,Compliant,49802.0,Plumbing,4743.17,2024-01-08,East Kevin,3 days,2025-07-03,Converted,0,0,1
42885,"279 Keith Fort Suite 395
East Rhondatown, AZ 13076",2796,81,Residential,6,Excellent,Concrete,Extinguishers,"None, Elevator, Wide Doorways, Ramps",None,Warehouse,Occupied,None,25386.0,2022-06-10,Passed with minor issues,None,Non-compliant,19502.0,Electrical Work,3827.2,2024-07-26,East Christine,7 days,2024-11-16,Expired,0,0,1
42885,"279 Keith Fort Suite 395
East Rhondatown, AZ 13076",2796,81,Residential,6,Excellent,Concrete,Extinguishers,"None, Elevator, Wide Doorways, Ramps",None,Warehouse,Occupied,None,25386.0,2022-06-10,Passed with minor issues,None,Non-compliant,49802.0,Plumbing,4743.17,2024-01-08,East Kevin,3 days,2025-07-03,Converted,0,0,1
42886,"540 Adam Ports
South Adamport, NC 44882",6880,52,Commercial,6,Poor,Wood,"Extinguishers, Alarms, Sprinklers","Wide Doorways, None, Ramps",None,Residential,Occupied,None,6181.0,2024-01-26,Passed with minor issues,Back drop after education song most red work.,Non-compliant,12043.0,Electrical Work,1745.12,2024-02-04,Villaview,7 days,2024-10-29,Expired,1,1,1
42886,"540 Adam Ports
South Adamport, NC 44882",6880,52,Commercial,6,Poor,Wood,"Extinguishers, Alarms, Sprinklers","Wide Doorways, None, Ramps",None,Residential,Occupied,None,6181.0,2024-01-26,Passed with minor issues,Back drop after education song most red work.,Non-compliant,35475.0,Plumbing,3536.48,2023-09-28,Jamesberg,4 days,2024-12-16,Expired,1,1,1
42886,"540 Adam Ports
South Adamport, NC 44882",6880,52,Commercial,6,Poor,Wood,"Extinguishers, Alarms, Sprinklers","Wide Doorways, None, Ramps",None,Residential,Occupied,None,22388.0,2023-05-10,Passed with minor issues,None,Non-compliant,12043.0,Electrical Work,1745.12,2024-02-04,Villaview,7 days,2024-10-29,Expired,1,1,1
42886,"540 Adam Ports
South Adamport, NC 44882",6880,52,Commercial,6,Poor,Wood,"Extinguishers, Alarms, Sprinklers","Wide Doorways, None, Ramps",None,Residential,Occupied,None,22388.0,2023-05-10,Passed with minor issues,None,Non-compliant,35475.0,Plumbing,3536.48,2023-09-28,Jamesberg,4 days,2024-12-16,Expired,1,1,1
42886,"540 Adam Ports
South Adamport, NC 44882",6880,52,Commercial,6,Poor,Wood,"Extinguishers, Alarms, Sprinklers","Wide Doorways, None, Ramps",None,Residential,Occupied,None,48140.0,2023-02-13,Passed,None,Non-compliant,12043.0,Electrical Work,1745.12,2024-02-04,Villaview,7 days,2024-10-29,Expired,1,1,1
42886,"540 Adam Ports
South Adamport, NC 44882",6880,52,Commercial,6,Poor,Wood,"Extinguishers, Alarms, Sprinklers","Wide Doorways, None, Ramps",None,Residential,Occupied,None,48140.0,2023-02-13,Passed,None,Non-compliant,35475.0,Plumbing,3536.48,2023-09-28,Jamesberg,4 days,2024-12-16,Expired,1,1,1
42887,"4612 Richard Point
North Anthony, HI 60399",3317,51,Commercial,9,Fair,Steel,Alarms,Elevator,Forward eight treatment.,Office,Occupied,Mold,244.0,2022-10-15,Failed,None,Compliant,11521.0,Electrical Work,2294.72,2024-06-17,Espinozahaven,5 days,2025-07-14,Closed,1,0,0
42887,"4612 Richard Point
North Anthony, HI 60399",3317,51,Commercial,9,Fair,Steel,Alarms,Elevator,Forward eight treatment.,Office,Occupied,Mold,1643.0,2023-07-11,Passed,None,Compliant,11521.0,Electrical Work,2294.72,2024-06-17,Espinozahaven,5 days,2025-07-14,Closed,1,0,0
42888,"38478 John Lodge
North Kennethhaven, DC 54145",5507,53,Industrial,2,Fair,Wood,"Extinguishers, Alarms, Sprinklers",None,Free social.,Warehouse,Vacant,Lead Paint,42297.0,2024-01-26,Passed,None,Compliant,24604.0,Electrical Work,4753.93,2024-02-03,Port Cherylborough,6 days,2025-09-12,Closed,1,1,1
42888,"38478 John Lodge
North Kennethhaven, DC 54145",5507,53,Industrial,2,Fair,Wood,"Extinguishers, Alarms, Sprinklers",None,Free social.,Warehouse,Vacant,Lead Paint,42297.0,2024-01-26,Passed,None,Compliant,48987.0,Interior Painting,3838.57,2023-09-29,East Rebekah,3 days,2025-07-18,Pending,1,1,1
42888,"38478 John Lodge
North Kennethhaven, DC 54145",5507,53,Industrial,2,Fair,Wood,"Extinguishers, Alarms, Sprinklers",None,Free social.,Warehouse,Vacant,Lead Paint,42297.0,2024-01-26,Passed,None,Compliant,49983.0,HVAC Installation,3779.99,2024-08-31,East Paulburgh,3 days,2025-07-14,Pending,1,1,1
42890,"USS Johnson
FPO AE 72826",6580,87,Commercial,9,Excellent,Steel,"Extinguishers, Alarms",Elevator,Would cold majority organization.,Retail,Occupied,None,12728.0,2024-03-31,Failed,Issue project green through plant agreement.,Compliant,12072.0,Interior Painting,1921.49,2024-09-10,Port Robert,2 days,2025-07-23,Pending,1,0,1
42891,"PSC 2796, Box 5207
APO AA 37695",8645,86,Industrial,1,Fair,Concrete,"Sprinklers, Alarms, Extinguishers","None, Wide Doorways, Ramps",None,Office,Vacant,None,21250.0,2023-11-02,Passed,None,Non-compliant,36005.0,Electrical Work,1965.53,2024-08-08,Crawfordport,2 days,2025-04-28,Pending,1,1,1
42893,"0569 Peck Island Apt. 134
Stephenville, GA 27804",6290,98,Industrial,3,Poor,Brick,"Alarms, Extinguishers, Sprinklers","Elevator, Wide Doorways",Likely sing.,Warehouse,Occupied,Lead Paint,40377.0,2024-08-25,Passed,Their need issue quickly.,Compliant,22169.0,HVAC Installation,2998.85,2023-12-16,South Tinaport,7 days,2025-01-27,Closed,1,1,1
42893,"0569 Peck Island Apt. 134
Stephenville, GA 27804",6290,98,Industrial,3,Poor,Brick,"Alarms, Extinguishers, Sprinklers","Elevator, Wide Doorways",Likely sing.,Warehouse,Occupied,Lead Paint,40377.0,2024-08-25,Passed,Their need issue quickly.,Compliant,23609.0,Roof Repair,4830.78,2024-08-05,Millerchester,3 days,2025-06-11,Closed,1,1,1
42894,"780 Burnett Ports
Juliebury, AL 06503",6048,69,Residential,9,Poor,Concrete,Extinguishers,"None, Wide Doorways, Ramps, Elevator",None,Residential,Vacant,Lead Paint,9017.0,2022-07-17,Passed,None,Non-compliant,34399.0,HVAC Installation,3176.88,2023-10-27,East Ginaton,3 days,2025-04-24,Closed,0,0,1
42896,"465 Catherine Junction Apt. 259
West Hannahchester, TN 41827",5459,55,Commercial,4,Poor,Concrete,Alarms,"None, Wide Doorways, Elevator, Ramps",Car scene though.,Retail,Vacant,None,8753.0,2021-12-10,Failed,None,Non-compliant,47778.0,HVAC Installation,4916.42,2024-05-15,Simpsonmouth,1 days,2025-06-12,Converted,1,0,0
42896,"465 Catherine Junction Apt. 259
West Hannahchester, TN 41827",5459,55,Commercial,4,Poor,Concrete,Alarms,"None, Wide Doorways, Elevator, Ramps",Car scene though.,Retail,Vacant,None,15606.0,2022-04-18,Failed,Always hour public enter first.,Compliant,47778.0,HVAC Installation,4916.42,2024-05-15,Simpsonmouth,1 days,2025-06-12,Converted,1,0,0
42897,"1125 Hahn Trail Suite 881
North Lori, MI 86242",1748,13,Industrial,3,Good,Concrete,"Extinguishers, Sprinklers, Alarms",Elevator,None,Office,Occupied,Mold,16886.0,2024-04-06,Passed with minor issues,Parent deep hospital kid.,Compliant,27050.0,Electrical Work,789.4,2023-09-22,Mcclainborough,6 days,2025-08-16,Converted,1,1,1
42897,"1125 Hahn Trail Suite 881
North Lori, MI 86242",1748,13,Industrial,3,Good,Concrete,"Extinguishers, Sprinklers, Alarms",Elevator,None,Office,Occupied,Mold,31952.0,2022-06-10,Failed,None,Compliant,27050.0,Electrical Work,789.4,2023-09-22,Mcclainborough,6 days,2025-08-16,Converted,1,1,1
42898,"906 Cisneros Orchard
North James, OK 98661",4010,89,Commercial,5,Good,Steel,"Sprinklers, Alarms, Extinguishers",Elevator,None,Office,Vacant,None,6635.0,2023-01-04,Passed,None,Non-compliant,11220.0,Plumbing,3151.4,2024-08-29,East Allenhaven,4 days,2025-04-04,Converted,1,1,1
42901,"1568 Amy Meadow Apt. 492
Davishaven, WY 89114",8450,15,Residential,8,Poor,Brick,Alarms,"None, Wide Doorways",None,Retail,Occupied,None,16865.0,2024-02-27,Passed,Before those wonder soldier bag form natural.,Compliant,38376.0,Interior Painting,3860.61,2023-11-26,Meganmouth,2 days,2024-12-13,Closed,1,0,0
42901,"1568 Amy Meadow Apt. 492
Davishaven, WY 89114",8450,15,Residential,8,Poor,Brick,Alarms,"None, Wide Doorways",None,Retail,Occupied,None,30740.0,2023-12-27,Failed,Dinner most manage poor fine there.,Non-compliant,38376.0,Interior Painting,3860.61,2023-11-26,Meganmouth,2 days,2024-12-13,Closed,1,0,0
42904,"94356 Humphrey Summit Suite 945
West Dominicport, TX 36191",4021,72,Commercial,1,Fair,Wood,"Sprinklers, Alarms, Extinguishers",Ramps,None,Office,Vacant,Asbestos,34716.0,2021-10-28,Passed,None,Compliant,6021.0,Electrical Work,4717.19,2024-03-28,Jodychester,3 days,2024-12-28,Closed,1,1,1
42904,"94356 Humphrey Summit Suite 945
West Dominicport, TX 36191",4021,72,Commercial,1,Fair,Wood,"Sprinklers, Alarms, Extinguishers",Ramps,None,Office,Vacant,Asbestos,34716.0,2021-10-28,Passed,None,Compliant,47833.0,Interior Painting,1421.95,2023-11-06,Schultzfort,7 days,2024-12-10,Pending,1,1,1
42905,"66108 Dylan Lodge
Port Sherri, MS 87186",778,94,Industrial,5,Poor,Steel,Sprinklers,"Elevator, Ramps, None",None,Warehouse,Vacant,Lead Paint,16888.0,2022-02-02,Passed,None,Compliant,12576.0,Plumbing,4306.02,2024-07-27,North Kathy,2 days,2025-01-28,Expired,0,1,0
42905,"66108 Dylan Lodge
Port Sherri, MS 87186",778,94,Industrial,5,Poor,Steel,Sprinklers,"Elevator, Ramps, None",None,Warehouse,Vacant,Lead Paint,16888.0,2022-02-02,Passed,None,Compliant,45160.0,HVAC Installation,2492.1,2024-06-16,Port Holly,3 days,2024-11-29,Converted,0,1,0
42907,"060 Nicole Manors Apt. 473
Bennettland, CA 97910",1618,20,Industrial,5,Fair,Steel,"Alarms, Extinguishers",Elevator,None,Residential,Occupied,None,39069.0,2023-08-14,Failed,None,Compliant,31132.0,Plumbing,673.6,2023-10-07,Thomasview,2 days,2025-02-22,Pending,1,0,1
42909,"786 Brandon Junction Apt. 486
Port Brandon, MD 34569",8250,93,Residential,3,Excellent,Brick,Alarms,Wide Doorways,Sister foot else.,Warehouse,Occupied,Asbestos,2553.0,2021-09-16,Passed with minor issues,None,Non-compliant,40402.0,Roof Repair,4338.69,2024-08-24,Danatown,5 days,2025-04-05,Expired,1,0,0
42910,"7348 Carr Track Apt. 649
South Justinhaven, VT 92987",8044,33,Commercial,9,Excellent,Wood,"Sprinklers, Extinguishers, Alarms","Wide Doorways, Elevator, None, Ramps",None,Residential,Vacant,None,10768.0,2023-07-02,Passed with minor issues,Medical worker strong allow car.,Compliant,1600.0,Roof Repair,3555.34,2023-12-03,Port Nathaniel,1 days,2025-02-16,Pending,1,1,1
42910,"7348 Carr Track Apt. 649
South Justinhaven, VT 92987",8044,33,Commercial,9,Excellent,Wood,"Sprinklers, Extinguishers, Alarms","Wide Doorways, Elevator, None, Ramps",None,Residential,Vacant,None,10768.0,2023-07-02,Passed with minor issues,Medical worker strong allow car.,Compliant,45351.0,HVAC Installation,1027.2,2024-03-15,Lake Mauriceberg,5 days,2024-12-24,Expired,1,1,1
42910,"7348 Carr Track Apt. 649
South Justinhaven, VT 92987",8044,33,Commercial,9,Excellent,Wood,"Sprinklers, Extinguishers, Alarms","Wide Doorways, Elevator, None, Ramps",None,Residential,Vacant,None,35301.0,2022-01-06,Passed with minor issues,Budget field close top agent let.,Non-compliant,1600.0,Roof Repair,3555.34,2023-12-03,Port Nathaniel,1 days,2025-02-16,Pending,1,1,1
42910,"7348 Carr Track Apt. 649
South Justinhaven, VT 92987",8044,33,Commercial,9,Excellent,Wood,"Sprinklers, Extinguishers, Alarms","Wide Doorways, Elevator, None, Ramps",None,Residential,Vacant,None,35301.0,2022-01-06,Passed with minor issues,Budget field close top agent let.,Non-compliant,45351.0,HVAC Installation,1027.2,2024-03-15,Lake Mauriceberg,5 days,2024-12-24,Expired,1,1,1
42911,"8620 Ashley Pine
South Spencer, SD 56914",3266,16,Industrial,8,Good,Concrete,Extinguishers,Ramps,None,Warehouse,Occupied,None,45237.0,2022-12-05,Passed,Else town wait soldier and hard.,Non-compliant,4020.0,HVAC Installation,3785.24,2024-04-23,Lake Abigailport,7 days,2025-07-13,Pending,0,0,1
42915,"75548 Ball Trail
South Sabrina, ID 57988",8557,25,Commercial,2,Excellent,Concrete,"Extinguishers, Alarms","None, Wide Doorways, Ramps, Elevator",None,Office,Occupied,None,10641.0,2022-11-21,Passed with minor issues,Room window loss their economy.,Non-compliant,18264.0,Plumbing,2438.69,2023-11-16,Greeneport,1 days,2025-08-21,Pending,1,0,1
42916,"475 Jared Ville Apt. 113
East Cynthiaville, RI 36278",5216,77,Commercial,1,Poor,Wood,"Extinguishers, Alarms","None, Wide Doorways",None,Residential,Vacant,None,14211.0,2022-03-30,Passed with minor issues,None,Compliant,47729.0,Interior Painting,4517.36,2024-07-07,New Megan,5 days,2025-08-31,Closed,1,0,1
42921,"23849 Brown Fords Apt. 072
Ashleyhaven, IA 42930",5408,88,Residential,9,Good,Brick,Sprinklers,"Wide Doorways, Ramps, None",None,Office,Vacant,None,14247.0,2023-01-26,Passed with minor issues,Week ability camera camera artist look often.,Compliant,18178.0,Roof Repair,3125.19,2024-09-09,Port James,5 days,2025-02-18,Closed,0,1,0
42921,"23849 Brown Fords Apt. 072
Ashleyhaven, IA 42930",5408,88,Residential,9,Good,Brick,Sprinklers,"Wide Doorways, Ramps, None",None,Office,Vacant,None,14247.0,2023-01-26,Passed with minor issues,Week ability camera camera artist look often.,Compliant,28565.0,Plumbing,4457.35,2024-03-19,Christophermouth,4 days,2025-03-27,Converted,0,1,0
42921,"23849 Brown Fords Apt. 072
Ashleyhaven, IA 42930",5408,88,Residential,9,Good,Brick,Sprinklers,"Wide Doorways, Ramps, None",None,Office,Vacant,None,14247.0,2023-01-26,Passed with minor issues,Week ability camera camera artist look often.,Compliant,44261.0,HVAC Installation,2642.49,2024-07-05,New Melissaville,1 days,2025-06-24,Pending,0,1,0
42925,"88824 Cooper Mission
Port Jamestown, NM 91192",2619,32,Commercial,7,Good,Wood,"Sprinklers, Alarms, Extinguishers","Elevator, Ramps",Brother seem.,Warehouse,Occupied,Asbestos,7803.0,2022-11-08,Failed,Suffer occur arrive enough cup finish.,Non-compliant,4238.0,Electrical Work,3860.25,2023-09-27,Odonnellbury,6 days,2024-12-21,Expired,1,1,1
42925,"88824 Cooper Mission
Port Jamestown, NM 91192",2619,32,Commercial,7,Good,Wood,"Sprinklers, Alarms, Extinguishers","Elevator, Ramps",Brother seem.,Warehouse,Occupied,Asbestos,7803.0,2022-11-08,Failed,Suffer occur arrive enough cup finish.,Non-compliant,13768.0,Roof Repair,1164.76,2024-02-02,Samuelberg,3 days,2025-02-25,Expired,1,1,1
